age,year,central,lower,upper,type,sex
50,2002,0.00319899935300238,,,historic,female
50,2003,0.00348785263742976,,,historic,female
50,2004,0.00309233473651326,,,historic,female
50,2005,0.00307126519545958,,,historic,female
50,2006,0.00288527683327109,,,historic,female
50,2007,0.00301400297955723,,,historic,female
50,2008,0.00323519392064186,,,historic,female
50,2009,0.00315177504710196,,,historic,female
50,2010,0.00298755083686343,,,historic,female
50,2011,0.00331093353418617,,,historic,female
50,2012,0.00299099765242386,,,historic,female
50,2013,0.00306499145894396,,,historic,female
50,2014,0.00317314239293891,,,historic,female
50,2015,0.00294721045299199,,,historic,female
50,2016,0.00297345897166493,,,historic,female
50,2017,0.00297511742889343,,,historic,female
50,2018,0.00284923789265262,,,historic,female
50,2019,0.00272890756751033,,,historic,female
50,2020,0.00290542957605158,,,historic,female
50,2021,0.00293585467962818,,,historic,female
50,2022,0.00288915953104714,0.0031260727259693,0.00266911973712874,forecast,female
50,2023,0.00284282462842227,0.00317898551725666,0.00254240829368294,forecast,female
50,2024,0.00279743551243023,0.00320984867622844,0.00244003786003733,forecast,female
50,2025,0.00275213214003555,0.00322481297326459,0.0023493585638389,forecast,female
50,2026,0.0027084792894018,0.00323209534856322,0.00226908087190644,forecast,female
50,2027,0.00266523034549954,0.00323462761701891,0.00219486162800614,forecast,female
50,2028,0.00262291594235965,0.00323367575647039,0.00212673958419308,forecast,female
50,2029,0.00258008126837834,0.00323020016309742,0.00206157646206012,forecast,female
50,2030,0.00253914153713165,0.00321901909693482,0.00200114451760916,forecast,female
50,2031,0.0024987784660043,0.00321103891754052,0.00194347771266888,forecast,female
50,2032,0.00245895239540106,0.00319505573879428,0.00188697555223892,forecast,female
50,2033,0.00241992415711495,0.00318115215511965,0.00183564185652589,forecast,female
50,2034,0.00238099071962707,0.00316219688952833,0.00178582302711216,forecast,female
50,2035,0.00234247673701658,0.00314817537317474,0.00173750972573369,forecast,female
50,2036,0.00230459543933461,0.00312900177560023,0.00169011887157626,forecast,female
50,2037,0.00226799038093613,0.00311159551776057,0.00164608290786939,forecast,female
50,2038,0.00223183419638249,0.00309133646432237,0.00160348474642794,forecast,female
50,2039,0.00219633880565116,0.00306885405904758,0.00156350822311811,forecast,female
50,2040,0.00216016812389345,0.00304509784018207,0.00152391395912499,forecast,female
50,2041,0.00212527496083246,0.00302391931033862,0.00148609070727785,forecast,female
50,2042,0.00209160394046446,0.00300405814574645,0.00144948768192796,forecast,female
50,2043,0.00205795162268384,0.00298169061494903,0.00141259839895737,forecast,female
50,2044,0.00202487058854542,0.00295789098998689,0.00137858968283503,forecast,female
50,2045,0.00199255630909588,0.00293644251384255,0.00134568193737377,forecast,female
50,2046,0.00196076424153321,0.00291038177042086,0.00131299206758658,forecast,female
50,2047,0.00192875485555909,0.00288767209558411,0.0012815072099771,forecast,female
50,2048,0.00189767456407983,0.00286293386928226,0.00125021812832409,forecast,female
50,2049,0.00186741271892342,0.00283773465272189,0.0012194620614379,forecast,female
50,2050,0.00183798477504695,0.00281027693001748,0.00119208605183423,forecast,female
50,2051,0.00180846921123918,0.00278783755852774,0.00116381657716214,forecast,female
50,2052,0.0017793530907132,0.00276211290494792,0.00113672121629971,forecast,female
50,2053,0.00175093867307432,0.00273834735525164,0.00111029004715056,forecast,female
50,2054,0.00172265103540724,0.00271166790844445,0.00108392975620263,forecast,female
50,2055,0.00169477675467712,0.00268900965319434,0.00105843803352553,forecast,female
50,2056,0.00166797722712766,0.00266427438499431,0.00103428914011348,forecast,female
50,2057,0.00164157211991198,0.00263922546440034,0.00101197056224552,forecast,female
50,2058,0.00161576218885964,0.00261730163730017,0.000988971762728353,forecast,female
50,2059,0.0015898088047247,0.00259035154218377,0.00096675450089546,forecast,female
50,2060,0.00156409571728334,0.00256539637538973,0.000944239328370464,forecast,female
50,2061,0.00153902388267375,0.00253975734573529,0.000924107532431422,forecast,female
55,1950,0.0127909980506246,,,historic,female
55,1951,0.0114196673259127,,,historic,female
55,1952,0.0109962819605576,,,historic,female
55,1953,0.00956150649971526,,,historic,female
55,1954,0.00811883657071942,,,historic,female
55,1955,0.00927717228808042,,,historic,female
55,1956,0.00988697391187111,,,historic,female
55,1957,0.0093439520922724,,,historic,female
